ATSC1c,ATSC4c,ATSC7c,ATSC2v,ATSC1se,ATSC1pe,ATSC1are,ATSC1p,AATSC7dv,AATSC2Z,AATSC3Z,AATSC6Z,AATSC2v,SM1_Dzv,SM1_Dzp,MINssCH2,MINsssCH,MINdssC,ETA_dBeta,FilterItLogS
-1.007989642,-0.728835575,0.102697634,-2408.4475,-0.922259474,-1.252710406,-1.808861557,-4.955580631,0.311824924,-0.584485939,0.348887476,0.526079397,-10.33668455,-2.954707099,-7.554296765,-0.302535614,-0.820486937,-0.360232636,-21.5,-10.97854738
-1.008952237,-0.727981702,0.100807052,-2344.719838,-0.930866833,-1.265039371,-1.8218698,-4.950411075,0.272213892,-0.582210504,0.339083159,0.516452175,-10.32916228,-2.954707099,-7.554296765,-0.306710962,-0.82526018,-0.366663439,-20.5,-10.26191974
-1.007989642,-0.728835575,0.102697634,-2562.005427,-0.909085235,-1.239701751,-1.793352361,-4.95625581,0.304319072,-0.6213694,0.339532856,0.51004058,-10.45716501,-2.954707099,-7.554296765,-0.302318672,-0.821030278,-0.359384617,-22.5,-11.74558425
-1.008952237,-0.727981702,0.100807052,-2498.885293,-0.917073141,-1.251230103,-1.805489606,-4.95132937,0.268957731,-0.619607455,0.331850542,0.502734375,-10.455587,-2.954707099,-7.554296765,-0.306494019,-0.825803521,-0.365815419,-21.5,-11.02903331
-1.009886847,-0.727853657,0.074548776,-2435.96237,-0.925320799,-1.263141673,-1.81802699,-4.946309157,0.26724199,-0.618604269,0.320367221,0.49126605,-10.45477412,-2.954707099,-7.554296765,-0.311567215,-0.831712883,-0.374251276,-20.5,-10.312477
-1.010177089,-0.754026373,0.042540748,-2373.354418,-0.933841084,-1.275455853,-1.830984606,-4.941193712,0.324770128,-0.618533603,0.304378025,0.556101852,-10.45530581,-2.954707099,-7.554296765,-0.325552554,-0.849729465,-0.408140165,-19.5,-9.59591531
-1.011042044,-0.756884158,0.042179878,-2311.194135,-0.94264773,-1.288193362,-1.844383909,-4.935981688,0.327984075,-0.619600628,0.283044357,0.554222495,-10.45789201,-2.954707099,-7.554296765,-0.327936341,-0.852364507,-0.411413478,-18.5,-8.879348211
-1.007989656,-0.728915886,0.101526226,-2715.269021,-0.897087376,-1.22785917,-1.779231753,-4.956872383,0.296684992,-0.655066444,0.330252787,0.494470112,-10.56524911,-2.954707099,-7.554296765,-0.300472506,-0.819440764,-0.354644674,-23.5,-12.5115864
-1.007989642,-0.728835575,0.102697634,-2715.269021,-0.897087376,-1.22785917,-1.779231753,-4.956872383,0.296684992,-0.655066444,0.330252787,0.494470112,-10.56524911,-2.954707099,-7.554296765,-0.30215367,-0.821501083,-0.358683419,-23.5,-12.5115864
-1.008952237,-0.727981702,0.100807052,-2652.705404,-0.904529938,-1.238677946,-1.790598647,-4.952167261,0.264867307,-0.653757436,0.32426862,0.488998749,-10.56854743,-2.954707099,-7.554296765,-0.306329017,-0.826274326,-0.365114221,-22.5,-11.79510785
-1.009886847,-0.727853657,0.074548776,-2590.317936,-0.912203388,-1.249839761,-1.802323008,-4.947376357,0.265010822,-0.653109949,0.315049364,0.480004381,-10.57272627,-2.954707099,-7.554296765,-0.311350273,-0.832256224,-0.373403256,-21.5,-11.07862424
-1.010815614,-0.726170436,0.115196366,-2528.211849,-0.920118634,-1.26136116,-1.814421947,-4.942498375,0.298953633,-0.653268302,0.302019796,0.466848176,-10.57829226,-2.954707099,-7.554296765,-0.316731127,-0.838534472,-0.383290658,-20.5,-10.36213553
-1.010177089,-0.754026373,0.042540749,-2528.211849,-0.920118634,-1.26136116,-1.814421947,-4.942498375,0.32007965,-0.653268302,0.302019796,0.542454595,-10.57829226,-2.954707099,-7.554296765,-0.325335612,-0.850272806,-0.407292145,-20.5,-10.36213553
-1.009844772,-0.716259811,0.121198565,-2405.329962,-0.936721688,-1.285554371,-1.839817618,-4.932476445,0.335947566,-0.656708433,0.26168957,0.555725187,-10.59616723,-2.954707099,-7.554296765,-0.336725947,-0.864794288,-0.4371757,-18.5,-8.929142777
-1.010815614,-0.726170436,0.115196367,-2682.687289,-0.907622089,-1.248531423,-1.799343561,-4.9436918,0.295482449,-0.685104737,0.298503711,0.457877929,-10.68799717,-2.954707099,-7.554296765,-0.316514185,-0.839077813,-0.382442639,-21.5,-11.12736613
-1.010177089,-0.754026373,0.042540749,-2682.687289,-0.907622089,-1.248531423,-1.799343561,-4.9436918,0.314545088,-0.685104737,0.298503711,0.528538321,-10.68799717,-2.954707099,-7.554296765,-0.32517061,-0.850743611,-0.406590947,-21.5,-11.12736613
-1.009844772,-0.716259811,0.121198565,-2560.597989,-0.923072655,-1.271197314,-1.823090915,-4.934124777,0.333469474,-0.688552509,0.265134457,0.543864731,-10.71379912,-2.954707099,-7.554296765,-0.336509004,-0.865337629,-0.43632768,-19.5,-9.694512241
-1.009717938,-0.715642015,0.121648335,-2500.398736,-0.931163259,-1.283078556,-1.835534136,-4.929217353,0.302327416,-0.691980598,0.240986193,0.513062561,-10.73132505,-2.954707099,-7.554296765,-0.342018605,-0.871768431,-0.441100923,-18.5,-8.978077994
-1.009844772,-0.716259811,0.121198565,-2715.481385,-0.910625457,-1.258110796,-1.807842034,-4.935636273,0.329645438,-0.717882932,0.266464265,0.531399107,-10.81865094,-2.954707099,-7.554296765,-0.336344002,-0.865808434,-0.435626482,-20.5,-10.4589377
-1.291640616,-0.99057343,-0.4237174,-2284.202234,-1.147794386,-1.517494592,-2.095712792,-4.75071862,0.317111184,-0.427613134,0.348889747,0.563395017,-9.974682243,-3.832365905,-10.28299774,-0.646843834,-1.346372129,-0.496802648,-22,-9.661780493
-1.29164063,-0.990653731,-0.424855126,-2438.061726,-1.125915875,-1.496071686,-2.070352173,-4.751668472,0.31628391,-0.470561301,0.345281296,0.555520274,-10.1164387,-3.832365905,-10.28299774,-0.64647845,-1.346463724,-0.498132839,-23,-10.42811174
-1.292603061,-0.989650627,-0.423974995,-2376.595217,-1.137552579,-1.511994753,-2.08721998,-4.743387817,0.281799258,-0.468428191,0.328030771,0.534593096,-10.11317114,-3.832365905,-10.28299774,-0.649189759,-1.349485783,-0.508132027,-22,-9.711610161
-1.292476537,-0.989164075,-0.423707091,-2315.473875,-1.149573662,-1.528453935,-2.104651847,-4.734903765,0.224687047,-0.467339789,0.305602023,0.491931191,-10.11123963,-3.832365905,-10.28299774,-0.651824801,-1.352414034,-0.51290527,-21,-8.995103418
-1.291513792,-0.989949028,-0.420217309,-2530.604997,-1.11681513,-1.491479597,-2.063026469,-4.744635364,0.296235401,-0.50815572,0.32635645,0.515782137,-10.24536436,-3.832365905,-10.28299774,-0.649556066,-1.35039129,-0.505626448,-23,-10.47701545
-1.292476387,-0.989095155,-0.422107891,-2469.916841,-1.127947075,-1.506835686,-2.079254178,-4.736551484,0.246797043,-0.507275897,0.307739078,0.492509724,-10.2486176,-3.832365905,-10.28299774,-0.651722911,-1.352775077,-0.51205725,-22,-9.760578691
-1.293438983,-0.988241282,-0.423998483,-2409.656256,-1.139435128,-1.522692535,-2.096007446,-4.728276376,0.18835673,-0.507476937,0.284003574,0.463134766,-10.25385641,-3.832365905,-10.28299774,-0.653701149,-1.354941922,-0.515330564,-21,-9.044137033
-1.293701239,-1.015137616,-0.479082486,-2504.712081,-1.129916974,-1.517282857,-2.087891483,-4.722087125,0.289939126,-0.54566792,0.263085399,0.515974496,-10.39299619,-3.832365905,-10.28299774,-0.658780053,-1.361263403,-0.553533976,-21,-9.092349458
-1.294663835,-1.014283742,-0.480973078,-2445.947335,-1.141259965,-1.533070361,-2.104529444,-4.713827069,0.229738281,-0.548357044,0.232279869,0.483135516,-10.40828653,-3.832365905,-10.28299774,-0.66075829,-1.363430248,-0.55680729,-20,-8.375964991
-1.293368919,-0.977343389,-0.399384315,-2542.745349,-1.131828304,-1.527426971,-2.096275718,-4.708237591,0.289505086,-0.585816505,0.211058525,0.506552248,-10.55081058,-3.832365905,-10.28299774,-0.663040274,-1.366451385,-0.582569512,-20,-8.423455291
-1.294331515,-0.976489516,-0.401274907,-2485.751685,-1.143029706,-1.543142361,-2.112797819,-4.700000972,0.224310578,-0.591142567,0.172580786,0.471308378,-10.57766674,-3.832365905,-10.28299774,-0.665018511,-1.36861823,-0.585842825,-19,-7.707125484
-1.611274407,-1.062375902,-0.22527121,-2374.224665,-1.641414213,-2.2053,-2.849005882,-3.404069329,0.339213282,-0.327868188,0.716309862,0.630754963,-9.274315096,-5.02934934,-13.52988053,-0.73576732,-2.036152449,-0.602896412,-26.25,-7.271382661
-1.610311811,-1.063229775,-0.223380628,-2573.735959,-1.589629285,-2.143775,-2.780005556,-3.41979618,0.391098054,-0.361402575,0.722108808,0.651669622,-9.393196929,-5.02934934,-13.52988053,-0.731375031,-2.034129705,-0.59561759,-28.25,-8.750214119
-1.611274407,-1.062375911,-0.225305007,-2524.333455,-1.606576373,-2.168143662,-2.805695775,-3.406139823,0.344820751,-0.364106121,0.707225044,0.629384798,-9.419154684,-5.02934934,-13.52988053,-0.734137058,-2.035951488,-0.592491307,-27.25,-8.033978555
-1.611147733,-1.061820429,-0.223404117,-2475.603015,-1.624007664,-2.193208571,-2.83212,-3.392093284,0.302654247,-0.368086929,0.688151324,0.587890964,-9.448866471,-5.02934934,-13.52988053,-0.74056786,-2.039224802,-0.603664146,-26.25,-7.317738837
-1.612499259,-1.088418362,-0.282242058,-2427.665761,-1.64194421,-2.219,-2.859310145,-3.377639599,0.377223404,-0.37354531,0.664256675,0.646041236,-9.483069378,-5.02934934,-13.52988053,-0.754608913,-2.044640776,-0.644373138,-25.25,-6.601494949
-1.612372735,-1.08793181,-0.281974155,-2380.655425,-1.660408301,-2.24555,-2.8873,-3.362760806,0.313527942,-0.380711073,0.634810031,0.593996227,-9.522621701,-5.02934934,-13.52988053,-0.760118513,-2.047569027,-0.64914638,-24.25,-5.885246877
-1.612499259,-1.088418362,-0.282242058,-2502.504452,-1.624390475,-2.199998582,-2.83728227,-3.379244523,0.380296553,-0.390245242,0.662889648,0.646765535,-9.55154371,-5.02934934,-13.52988053,-0.7544927,-2.044826969,-0.643928056,-25.75,-6.982545979
-1.612209016,-1.062248075,-0.251719979,-2625.556383,-1.590839623,-2.157567123,-2.790690411,-3.394599218,0.336543243,-0.401711199,0.68099652,0.602416883,-9.582322567,-5.02934934,-13.52988053,-0.738313627,-2.038646148,-0.595571423,-27.25,-8.079586446
-1.612499259,-1.088418362,-0.282242058,-2577.365046,-1.607568146,-2.181788889,-2.816172222,-3.380782575,0.382605401,-0.406497605,0.660935032,0.646668883,-9.617033754,-5.02934934,-13.52988053,-0.754391971,-2.045001819,-0.643525118,-26.25,-7.363399296
-1.612372585,-1.08786289,-0.280374955,-2530.014566,-1.624767894,-2.206692958,-2.842371831,-3.36657673,0.338946759,-0.412747531,0.63613957,0.601641398,-9.656544144,-5.02934934,-13.52988053,-0.759901571,-2.04793007,-0.64829836,-25.25,-6.647208159
-1.61333518,-1.087009017,-0.282265547,-2483.636541,-1.642459064,-2.232308571,-2.86932,-3.351965004,0.274797201,-0.420679209,0.605913279,0.563783035,-9.701705236,-5.02934934,-13.52988053,-0.7635848,-2.050096915,-0.651571674,-24.25,-5.931013021
-1.613137784,-1.060568022,-0.211200084,-2727.143595,-1.575942167,-2.147554667,-2.776485333,-3.383674112,0.360615566,-0.437698413,0.655583264,0.576370566,-9.739798553,-5.02934934,-13.52988053,-0.742685613,-2.041296342,-0.598855497,-27.25,-8.124531295
-1.612166939,-1.050624129,-0.202506229,-2632.737264,-1.608532747,-2.195060274,-2.826361644,-3.356120045,0.378266155,-0.450188773,0.60900306,0.634872391,-9.823646507,-5.02934934,-13.52988053,-0.765565363,-2.0501898,-0.672560653,-25.25,-6.69225379
-1.524783071,-0.907911238,-0.546243203,-2519.665609,-1.129664067,-1.525829322,-2.110300362,-4.6524997,0.314458679,-0.333518972,0.378155052,0.829286188,-9.99867305,-4.151690534,-10.80117956,-0.752691721,-1.518759335,-1.404219152,-23.25,-10.93273312
-1.525745666,-0.907057365,-0.548133785,-2459.155642,-1.140832255,-1.54149344,-2.127019978,-4.643120075,0.269148918,-0.32768931,0.361906592,0.818578909,-9.99656765,-4.151690534,-10.80117956,-0.755326762,-1.521143122,-1.406385997,-22.25,-10.21633228
-1.526970518,-0.933099826,-0.605108649,-2339.458018,-1.164241338,-1.574354791,-2.162084088,-4.623663516,0.310013166,-0.318534655,0.314398535,0.864357973,-9.997683836,-4.151690534,-10.80117956,-0.764724019,-1.529270405,-1.413575475,-20.25,-8.78351629
-1.526680275,-0.90692932,-0.574389963,-2553.377344,-1.131523986,-1.536153206,-2.118846588,-4.635541327,0.263081256,-0.36812421,0.341603698,0.78650519,-10.13244978,-4.151690534,-10.80117956,-0.758164806,-1.524121848,-1.408259134,-22.25,-10.26402938
-1.526970518,-0.933099826,-0.605108649,-2494.093393,-1.142554509,-1.551750685,-2.13545318,-4.626151414,0.314149893,-0.364446425,0.319399054,0.846363164,-10.13859103,-4.151690534,-10.80117956,-0.764595609,-1.529631448,-1.413032376,-21.25,-9.547683914
-1.526843844,-0.932544354,-0.603241545,-2435.406673,-1.153927381,-1.567841466,-2.152581273,-4.616537176,0.271954796,-0.361765381,0.291746562,0.813075004,-10.1475278,-4.151690534,-10.80117956,-0.767868922,-1.5325597,-1.415667418,-20.25,-8.831333897
-1.526638198,-0.8953056,-0.525412992,-2377.456927,-1.165658783,-1.584449284,-2.170255793,-4.606691083,0.309073069,-0.360289283,0.257749991,0.851190922,-10.16007234,-4.151690534,-10.80117956,-0.770204981,-1.534458387,-1.417477081,-19.25,-8.11497931
-1.527609043,-0.905246096,-0.533714627,-2648.395975,-1.122752664,-1.53112025,-2.111144128,-4.628429628,0.291311083,-0.40673944,0.321856117,0.755572546,-10.26510068,-4.151690534,-10.80117956,-0.761046601,-1.527065002,-1.410192096,-22.25,-10.31096961
-1.526638198,-0.8953056,-0.525412992,-2532.143264,-1.144226288,-1.561714409,-2.143642652,-4.609860757,0.31643201,-0.40293133,0.269875597,0.835909496,-10.2932653,-4.151690534,-10.80117956,-0.77007657,-1.53481943,-1.416933982,-20.25,-8.878388979
-1.526511524,-0.894750127,-0.523545889,-2475.148817,-1.155455516,-1.577726626,-2.160646096,-4.600251523,0.269604114,-0.402767877,0.234999058,0.799751359,-10.31312007,-4.151690534,-10.80117956,-0.773349884,-1.537747681,-1.419569024,-19.25,-8.162092132
-0.810795445,-0.484533393,-1.079576743,-1585.848784,-0.839644143,-1.093518917,-1.631567754,-5.520482771,-0.217362849,-0.257673926,-0.129669212,0.195161922,-6.368870618,-2.87503725,-6.990184319,-0.32429785,-0.875421455,-0.164102989,-24,-13.04098509
-0.818356894,-0.496723568,-1.031702793,-1520.817645,-0.846525697,-1.103787234,-1.642540083,-5.51569275,-0.151831997,-0.245423536,-0.113362901,0.301266522,-6.258508829,-2.87503725,-6.990184319,-0.37554785,-1.055977011,-0.197991878,-23,-12.324366
-0.818230371,-0.496250826,-1.032204613,-1455.693142,-0.853633162,-1.114400326,-1.65387744,-5.510809311,-0.215388266,-0.233200878,-0.141832649,0.251618589,-6.142165157,-2.87503725,-6.990184319,-0.381978652,-1.062407813,-0.209164718,-22,-11.60774126
-0.818356894,-0.496723568,-1.031702793,-1673.726481,-0.836170163,-1.093359642,-1.629831025,-5.516103498,-0.130980957,-0.297539514,-0.096968213,0.306915402,-6.563633258,-2.87503725,-6.990184319,-0.375296595,-1.056520351,-0.196490858,-24,-13.09136374
-0.818356894,-0.496723568,-1.031702793,-1826.396161,-0.826719398,-1.083846193,-1.618234719,-5.516479157,-0.113271364,-0.345134546,-0.083068055,0.310122496,-6.840435059,-2.87503725,-6.990184319,-0.375107988,-1.056991157,-0.195319301,-25,-13.85732894
-0.818356894,-0.496723568,-1.031702793,-1978.855822,-0.818059805,-1.075131753,-1.607611177,-5.516824038,-0.098130051,-0.388769812,-0.07120597,0.31147174,-7.092673195,-2.87503725,-6.990184319,-0.374962809,-1.057401996,-0.194380078,-26,-14.62231835
-0.818230233,-0.496248754,-1.031607144,-1915.619984,-0.823854247,-1.083968639,-1.616994425,-5.512555407,-0.13440169,-0.380426101,-0.089976538,0.277743447,-7.016923018,-2.87503725,-6.990184319,-0.378646037,-1.061085224,-0.199889678,-25,-13.90591073
-0.818356894,-0.496723568,-1.031702793,-2055.014732,-0.813996292,-1.071043357,-1.602626735,-5.516986095,-0.091377878,-0.409253136,-0.065924032,0.31159168,-7.210578008,-2.87503725,-6.990184319,-0.374902454,-1.057588189,-0.193977139,-26.5,-15.00446347
-0.818356894,-0.496723568,-1.031702793,-2131.130054,-0.810096037,-1.067119736,-1.597842945,-5.517141775,-0.085106757,-0.428917704,-0.061023386,0.311403243,-7.323470975,-2.87503725,-6.990184319,-0.37484868,-1.057763039,-0.193610664,-27,-15.38638368
-0.818230233,-0.496248754,-1.031612674,-2068.423231,-0.815545042,-1.07548292,-1.60670722,-5.513045091,-0.11781615,-0.421551424,-0.0775217,0.281367052,-7.25762537,-2.87503725,-6.990184319,-0.377776931,-1.06069129,-0.197786011,-26,-14.67004084
-0.353209808,0.008891735,-0.000475112,-690.6356046,-0.10552625,-0.192928516,-0.190625,-0.184652645,-0.066666667,-0.775862069,-0.1625,0.037037037,-11.90751042,-0.797988956,-2.164588529,0.341049383,0,-0.663372045,-4.5,-2.874460631
-0.353209808,0.00889204,-6.62E-05,-767.1628816,-0.101067122,-0.189572163,-0.185844898,-0.182273568,-0.042569917,-0.842040816,-0.145893144,0.034829932,-11.98692002,-0.797988956,-2.164588529,0.342222222,0,-0.661126866,-5,-3.285124047
-0.353209808,0.008892052,-5.44E-06,-843.4602795,-0.09735754,-0.186801939,-0.181883657,-0.180271901,-0.028140527,-0.895726157,-0.132568263,0.032009849,-12.04943256,-0.797988956,-2.164588529,0.343089991,0,-0.659309449,-5.5,-3.693778018
-0.353209808,0.008892053,-1.29E-07,-919.5773311,-0.094223719,-0.184477751,-0.178548483,-0.178564439,-0.019036288,-0.94008892,-0.12161208,0.029141972,-12.09970173,-0.797988956,-2.164588529,0.34375,0,-0.657809614,-6,-4.1006303
-0.353209808,0.008892053,1.77E-07,-995.5502961,-0.09154162,-0.18250062,-0.175702479,-0.17709076,-0.013059892,-0.97732312,-0.112425192,0.026446281,-12.14085727,-0.797988956,-2.164588529,0.344263642,0,-0.656551714,-6.5,-4.505855137
-0.353101055,0.011173891,0.003087898,-929.5213789,-0.095243438,-0.186761224,-0.180975057,-0.142879252,-0.083333333,-0.960526316,-0.123809524,-0.153846154,-12.23054446,-0.797988956,-2.164588529,0.330278303,0,-0.667724553,-5.5,-3.786243532
-0.353209808,0.008892053,1.89E-07,-1071.406327,-0.089220371,-0.180798687,-0.173245813,-0.175805927,-0.009013631,-1.00899214,-0.104597555,0.02399733,-12.1750719,-0.797988956,-2.164588529,0.344671202,0,-0.655482175,-7,-4.909600376
-0.353209808,0.008892053,1.89E-07,-1147.166158,-0.087191898,-0.17931856,-0.171104,-0.174675826,-0.006206061,-1.036238298,-0.097838806,0.021807407,-12.2038953,-0.797988956,-2.164588529,0.345,0,-0.654562036,-7.5,-5.31199275
-0.353083284,0.009378498,0.000200508,-1083.058834,-0.090202174,-0.182819444,-0.175434028,-0.144644619,-0.107938218,-1.027619949,-0.102261179,-0.012152778,-12.30748675,-0.797988956,-2.164588529,0.33101466,0,-0.665734876,-6.5,-4.59277288
-0.353209808,0.008892053,1.89E-07,-1222.845897,-0.085404204,-0.178019758,-0.169220363,-0.173674095,-0.004219242,-1.05991456,-0.091937255,0.019862895,-12.22845897,-0.797988956,-2.164588529,0.345269097,0,-0.653762314,-8,-5.71314187
-0.353083141,0.00943173,0.003435669,-1159.536678,-0.088149589,-0.181228028,-0.173187236,-0.145371911,-0.060878028,-1.054111757,-0.094133375,-0.008304498,-12.33549657,-0.797988956,-2.164588529,0.331283758,0,-0.664935153,-7,-4.994094503
-0.353209808,0.008892053,1.89E-07,-1298.458246,-0.083816898,-0.176871046,-0.16755102,-0.172780035,-0.00279086,-1.080670004,-0.086734694,0.01814059,-12.24960609,-0.797988956,-2.164588529,0.345492118,0,-0.653061016,-8.5,-6.113143301
-0.353083134,0.009447419,0.001799707,-1235.861769,-0.086336444,-0.179828944,-0.171207133,-0.146018577,-0.041426612,-1.077105624,-0.087236961,-0.005559165,-12.35861769,-0.797988956,-2.164588529,0.331506779,0,-0.664233856,-7.5,-5.394255469
-0.354045729,0.010301292,-9.10E-05,-1173.493563,-0.089073254,-0.183089793,-0.175207101,-0.117527199,-0.161290323,-1.074468085,-0.1,-0.019417476,-12.48397408,-0.797988956,-2.164588529,0.323902325,0,-0.670664658,-6.5,-4.675345444
-0.354910692,0.007418137,0.000719304,-1112.010435,-0.092056326,-0.18669936,-0.1796,-0.087139327,-0.150418182,-1.074054545,-0.131751261,-0.005844898,-12.63648222,-0.797988956,-2.164588529,0.319129083,0,-0.674840005,-5.5,-3.956412987
-0.353209808,0.008892053,1.89E-07,-1374.013355,-0.082398132,-0.175847946,-0.166061477,-0.171977173,-0.001751002,-1.099006854,-0.082110338,0.016615064,-12.26797638,-0.797988956,-2.164588529,0.345679012,0,-0.652441168,-9,-6.512080956
-0.353209808,0.008892053,1.89E-07,-1449.519435,-0.081122456,-0.174931009,-0.164724246,-0.171252233,-0.000986627,-1.115319494,-0.077970252,0.01526188,-12.28406301,-0.797988956,-2.164588529,0.345837181,0,-0.651889459,-9.5,-6.910028996
-0.353083134,0.009449496,0.001693507,-1388.14171,-0.083278671,-0.177484,-0.167877778,-0.147118308,-0.02902439,-1.115,-0.076163522,-0.002121212,-12.39412241,-0.797988956,-2.164588529,0.331851841,0,-0.663062299,-8.5,-6.191427274
-0.354043294,0.010770166,-0.024558969,-1326.936819,-0.085600904,-0.180270511,-0.171296076,-0.121584314,-0.064980557,-1.115596886,-0.083153903,-0.007930347,-12.51827188,-0.797988956,-2.164588529,0.318688368,0,-0.673479252,-7.5,-5.472806298
-0.354980339,0.010427549,-0.026246822,-1266.412186,-0.088108862,-0.183321939,-0.175012755,-0.094529575,-0.133010204,-1.118010204,-0.103260465,-0.032490724,-12.66412186,-0.797988956,-2.164588529,0.313178767,0,-0.678252495,-6.5,-4.754165878
-0.351927861,0.029178773,-0.025797802,-1207.225524,-0.090825471,-0.186675309,-0.179067215,-0.065820048,-0.154320988,-1.123588127,-0.142857143,0.172000479,-12.84282472,-0.797988956,-2.164588529,0.226373212,0,-0.729502495,-5.5,-4.035505823
-0.356137462,-0.018599539,-0.047417245,-1150.228733,-0.093777544,-0.190374556,-0.183505917,-0.035306644,-0.039056655,-1.134346423,-0.211512735,0.15803488,-13.07078106,-0.797988956,-2.164588529,0.258245539,0,-0.715414698,-4.5,-3.316825937
-0.353209808,0.008892053,1.89E-07,-1600.410185,-0.078921827,-0.173355969,-0.162422145,-0.169994754,-1.89E-17,-1.143066276,-0.070860635,0.012986458,-12.31084757,-0.797988956,-2.164588529,0.346088435,0,-0.650950236,-10.5,-7.703212926
-0.353083147,0.009369301,0.000621462,-1540.036183,-0.080799871,-0.175596786,-0.165188246,-0.148018461,-0.021198445,-1.144887289,-0.067656535,-0.000257117,-12.41964664,-0.797988956,-2.164588529,0.336956204,0,-0.658554689,-9.5,-6.984861082
-0.352949935,0.012592374,0.013752932,-1479.796979,-0.082808516,-0.178022754,-0.168164062,-0.124885861,0.023286095,-1.147576801,-0.071018449,-0.028702446,-12.54065236,-0.797988956,-2.164588529,0.317222222,0,-0.673142164,-8.5,-6.266492327
-0.35079443,0.03322839,0.003680718,-1420.096028,-0.084961719,-0.180656296,-0.171373569,-0.10050675,-0.024,-1.151785714,-0.083870968,-0.076335878,-12.67942882,-0.797988956,-2.164588529,0.146774298,0,-0.753103978,-7.5,-5.548106508
-0.355909111,0.012092903,0.01679109,-1361.444369,-0.087275484,-0.183523444,-0.174844444,-0.07478189,-0.016739356,-1.158448637,-0.11037037,-0.049116809,-12.84381481,-0.797988956,-2.164588529,0.300216476,0,-0.687291878,-6.5,-4.829703471
-0.356774066,0.009235118,0.01643022,-1304.48877,-0.089768243,-0.186654578,-0.178608799,-0.047601979,-0.007682264,-1.168906064,-0.156500049,-0.051787838,-13.0448877,-0.797988956,-2.164588529,0.297288225,0,-0.689926919,-5.5,-4.111283059
-0.354958914,0.024441056,0.01358498,-1250.048025,-0.092461327,-0.190085332,-0.182704082,-0.018846525,-0.015837585,-1.185084672,-0.231013717,0.096742543,-13.29838325,-0.797988956,-2.164588529,0.210482669,0,-0.741176919,-4.5,-3.392845114
-0.353209808,0.008892053,1.89E-07,-1675.805008,-0.07796618,-0.172674688,-0.161424321,-0.169445916,0.000313479,-1.15495875,-0.067783264,0.012027689,-12.32209565,-0.797988956,-2.164588529,0.346189164,0,-0.650547298,-11,-8.098560636
-0.353209808,0.008892053,1.89E-07,-1751.171542,-0.077090799,-0.172052082,-0.160511322,-0.168941686,0.000546777,-1.165768166,-0.064968406,0.011167925,-12.33219395,-0.797988956,-2.164588529,0.346277043,0,-0.650180822,-11.5,-8.493144201
-0.353209808,0.008892053,1.89E-07,-1901.832353,-0.07554356,-0.170955062,-0.1589,-0.168046933,0.000846561,-1.184675325,-0.06,0.00969697,-12.34956073,-0.797988956,-2.164588529,0.346422222,0,-0.649539196,-12.5,-9.280187858
-0.828616349,-0.556555166,-0.026454504,-1278.570047,-1.184687062,-1.674384275,-2.244566091,-4.08872198,0.023245383,-0.477662354,0.215881205,-0.207023976,-9.541567513,-2.555712621,-6.472002501,-0.313952848,0,0,-14,-4.905095712
-1.173383495,-0.86145442,-0.116810267,-2604.536489,-0.948082624,-1.291113717,-1.849201531,-4.940457132,0.363781074,-0.543208107,0.29916263,0.451778965,-10.50216326,-3.353701578,-8.636591029,-0.440998045,0,-0.453670776,-20.75,-10.6489961
-1.008979818,-0.713402027,0.121559426,-2466.505117,-0.928287281,-1.273259766,-1.826913678,-4.937532104,0.334420587,-0.654401656,0.284501088,0.557185978,-10.58585887,-2.954707099,-7.554296765,-0.334747709,0,-0.434540658,-19.5,-9.645641719
-1.008979818,-0.713402027,0.121559426,-2466.505117,-0.928287281,-1.273259766,-1.826913678,-4.937532104,0.334420587,-0.654401656,0.284501088,0.557185978,-10.58585887,-2.954707099,-7.554296765,-0.334747709,0,-0.434540658,-19.5,-9.645641719
-1.008878692,-0.711682021,0.121371372,-2405.329962,-0.936721688,-1.285554371,-1.839817618,-4.932476445,0.263331429,-0.656708433,0.26168957,0.524870959,-10.59616723,-2.954707099,-7.554296765,-0.341233734,0,-0.43899519,-18.5,-8.929142777
-1.008979818,-0.713402027,0.121559426,-2621.40461,-0.915229319,-1.259687302,-1.811033265,-4.938949295,0.33072786,-0.686324394,0.2840503,0.543965686,-10.69961065,-2.954707099,-7.554296765,-0.334530767,0,-0.433692639,-20.5,-10.41094161
-1.525773244,-0.892447815,-0.525052131,-2589.93829,-1.133330205,-1.546186143,-2.127149533,-4.619251173,0.317424119,-0.404321821,0.298543582,0.839678211,-10.2775329,-4.151690534,-10.80117956,-0.768651054,0,-1.415701697,-21.25,-9.594681467
-0.81823024,-0.496264443,-1.029976712,-1992.048792,-0.819613281,-1.079637272,-1.611743667,-5.512805203,-0.128391499,-0.401414187,-0.083512456,0.279785794,-7.139959828,-2.87503725,-6.990184319,-0.377830705,0,-0.198152487,-25.5,-14.28808866
-0.819192829,-0.495394895,-1.033588636,-2005.711483,-0.821145893,-1.084084423,-1.615821787,-5.50888107,-0.165674353,-0.414289745,-0.096945647,0.256975134,-7.188930047,-2.87503725,-6.990184319,-0.379943776,0,-0.200714262,-25,-13.95369345

